OrderID,Date,CustomerID,Region,ProductName,Category,Quantity,UnitPrice,TotalAmount,OrderStatus,SalesAgent
102598,2025-08-21,CUST1166,South,Keyboard,Electronics,7,2291.7,16041.9,Completed,Sneha
102599,2025-11-05,CUST1123,West,Notebook,Stationery,10,459.11,4591.1,Completed,Meera
102600,2025-04-06,CUST0763,South,Backpack,Stationery,8,236.45,1891.6,Completed,Priya
102601,2025-09-25,CUST0516,West,Washing Machine,Home Appliances,9,4280.67,38526.03,Completed,Neha
102602,2025-03-06,CUST0825,East,Television,Home Appliances,2,3940.4,7880.8,Completed,Priya
102603,2025-12-04,CUST1431,South,Jeans,Fashion,1,2026.64,2026.64,Returned,Rahul
102604,2025-05-26,CUST1498,East,Headphones,Electronics,4,4338.08,17352.32,Completed,Priya
102605,2025-09-11,CUST0659,West,Smartphone,Electronics,9,4151.87,37366.83,Returned,Meera
102606,2025-08-11,CUST1320,North,Refrigerator,Home Appliances,10,12645.05,126450.5,Cancelled,Arjun
102607,2025-01-06,CUST0675,West,T-Shirt,Fashion,3,1031.18,3093.54,Completed,Rahul
102608,2025-09-06,CUST0874,South,Washing Machine,Home Appliances,4,1588.62,6354.48,Completed,Priya
102609,2025-10-19,CUST1117,East,Jacket,Fashion,3,2763.05,8289.15,Completed,Sneha
102610,2025-12-04,CUST0747,West,Notebook,Stationery,1,60.88,60.88,Completed,Amit
102611,2025-09-27,CUST0882,North,Backpack,Stationery,7,68.24,477.68,Returned,Rahul
102612,2025-06-07,CUST1006,North,Shoes,Fashion,5,894.14,4470.7,Completed,Rahul
102613,2025-09-04,CUST1353,North,T-Shirt,Fashion,2,2038.62,4077.24,Cancelled,Priya
102614,2025-04-11,CUST1316,West,Laptop,Electronics,8,2705.86,21646.88,Completed,Sneha
102615,2025-10-22,CUST1359,West,Smartphone,Electronics,7,887.72,6214.04,Returned,Rahul
102616,2025-09-05,CUST0397,West,Shoes,Fashion,10,755.17,7551.7,Completed,Neha
102617,2025-06-08,CUST0564,South,T-Shirt,Fashion,5,2585.0,12925.0,Completed,Amit
102618,2025-10-01,CUST0852,West,Jacket,Fashion,7,271.88,1903.16,Cancelled,Sneha
102619,2025-02-09,CUST1246,East,Laptop,Electronics,8,2360.92,18887.36,Cancelled,Amit
102620,2025-12-03,CUST0341,North,Shoes,Fashion,8,2146.21,17169.68,Completed,Sneha
102621,2025-02-07,CUST1144,North,Notebook,Stationery,5,37.78,188.9,Completed,Sneha
102622,2025-08-20,CUST0534,North,Shoes,Fashion,2,1098.69,2197.38,Completed,Arjun
102623,2025-07-23,CUST0097,South,T-Shirt,Fashion,10,2065.94,20659.4,Cancelled,Amit
102624,2025-01-07,CUST1469,North,Headphones,Electronics,1,3145.24,3145.24,Completed,Karan
102625,2025-05-08,CUST1238,West,Mouse,Electronics,5,4931.2,24656.0,Completed,Amit
102626,2025-03-24,CUST1498,East,Television,Home Appliances,7,8479.47,59356.29,Completed,Sneha
102627,2025-10-01,CUST1107,East,Pen,Stationery,1,336.83,336.83,Completed,Sneha
102628,2025-07-15,CUST0579,South,Television,Home Appliances,6,2720.32,16321.92,Completed,Neha
102629,2025-08-02,CUST0271,West,Television,Home Appliances,4,7508.37,30033.48,Completed,Neha
102630,2025-09-15,CUST1039,East,Pen,Stationery,5,428.0,2140.0,Cancelled,Arjun
102631,2025-11-06,CUST1144,South,Book,Stationery,9,365.52,3289.68,Returned,Amit
102632,2025-11-11,CUST0190,North,Refrigerator,Home Appliances,2,12390.22,24780.44,Cancelled,Priya
102633,2025-07-13,CUST0206,East,Smartphone,Electronics,3,4148.41,12445.23,Completed,Karan
102634,2025-07-24,CUST0494,West,Shoes,Fashion,6,656.43,3938.58,Completed,Priya
102635,2025-12-17,CUST1377,West,Book,Stationery,5,497.21,2486.05,Completed,Sneha
102636,2025-09-01,CUST0978,North,Television,Home Appliances,8,13884.29,111074.32,Completed,Karan
102637,2025-12-14,CUST1391,West,Jacket,Fashion,1,2617.92,2617.92,Returned,Neha
102638,2025-02-07,CUST1265,North,Keyboard,Electronics,2,1801.74,3603.48,Completed,Karan
102639,2025-03-09,CUST0835,West,Backpack,Stationery,7,498.95,3492.65,Completed,Arjun
102640,2025-03-12,CUST0788,East,Headphones,Electronics,4,4893.0,19572.0,Completed,Karan
102641,2025-10-12,CUST0919,East,Smartphone,Electronics,6,2687.73,16126.38,Completed,Arjun
102642,2025-01-27,CUST0806,West,Book,Stationery,6,465.5,2793.0,Completed,Arjun
102643,2025-03-08,CUST1497,East,Washing Machine,Home Appliances,1,8048.33,8048.33,Completed,Arjun
102644,2025-03-03,CUST0023,West,Shoes,Fashion,10,1726.05,17260.5,Completed,Priya
102645,2025-03-15,CUST0748,West,Refrigerator,Home Appliances,4,13142.8,52571.2,Completed,Karan
102646,2025-08-24,CUST0760,South,T-Shirt,Fashion,4,2348.7,9394.8,Completed,Sneha
102647,2025-04-06,CUST0804,East,Refrigerator,Home Appliances,10,13336.08,133360.8,Completed,Arjun
102648,2025-09-10,CUST0605,North,Smartphone,Electronics,8,2069.68,16557.44,Completed,Karan
102649,2025-10-13,CUST1239,North,Refrigerator,Home Appliances,6,6430.77,38584.62,Completed,Sneha
102650,2025-01-09,CUST1292,East,Television,Home Appliances,2,3362.76,6725.52,Completed,Arjun
102651,2025-05-25,CUST0677,South,Jeans,Fashion,9,791.81,7126.29,Returned,Rahul
102652,2025-09-10,CUST1263,South,Television,Home Appliances,6,3838.75,23032.5,Completed,Arjun
102653,2025-07-29,CUST0211,South,Book,Stationery,4,485.36,1941.44,Cancelled,Karan
102654,2025-08-18,CUST1312,West,Book,Stationery,8,25.03,200.24,Cancelled,Arjun
102655,2025-02-02,CUST0750,North,Smartphone,Electronics,4,2089.94,8359.76,Completed,Sneha
102656,2025-04-28,CUST1392,East,Television,Home Appliances,1,2289.18,2289.18,Completed,Priya
102657,2025-08-14,CUST1172,East,Jacket,Fashion,1,1171.21,1171.21,Completed,Rahul
102658,2025-10-30,CUST0669,North,Jeans,Fashion,2,785.73,1571.46,Completed,Karan
102659,2025-07-07,CUST0438,East,Keyboard,Electronics,5,3793.65,18968.25,Completed,Sneha
102660,2025-03-05,CUST1173,East,Book,Stationery,6,366.89,2201.34,Cancelled,Arjun
102661,2025-08-08,CUST0677,South,Pen,Stationery,7,298.75,2091.25,Cancelled,Neha
102662,2025-11-18,CUST1374,South,Washing Machine,Home Appliances,10,10403.03,104030.3,Completed,Amit
102663,2025-05-05,CUST1422,South,Jacket,Fashion,1,2361.59,2361.59,Cancelled,Priya
102664,2025-02-21,CUST1155,West,T-Shirt,Fashion,1,2455.99,2455.99,Completed,Sneha
102665,2025-03-15,CUST1414,South,Backpack,Stationery,4,124.17,496.68,Completed,Rahul
102666,2025-01-21,CUST0382,West,Television,Home Appliances,7,6492.82,45449.74,Completed,Rahul
102667,2025-10-31,CUST1337,West,Backpack,Stationery,7,316.31,2214.17,Completed,Meera
102668,2025-03-23,CUST0459,North,Notebook,Stationery,10,467.86,4678.6,Completed,Amit
102669,2025-02-18,CUST0515,East,Refrigerator,Home Appliances,3,1412.13,4236.39,Completed,Neha
102670,2025-03-12,CUST0436,North,Refrigerator,Home Appliances,9,6299.11,56691.99,Completed,Priya
102671,2025-09-05,CUST0679,North,Television,Home Appliances,1,16194.21,16194.21,Cancelled,Sneha
102672,2025-01-30,CUST0907,North,Jeans,Fashion,3,2710.76,8132.28,Completed,Priya
102673,2025-01-02,CUST1468,South,Television,Home Appliances,4,3362.02,13448.08,Cancelled,Neha
102674,2025-08-10,CUST1281,West,Television,Home Appliances,3,4501.8,13505.4,Returned,Meera
102675,2025-02-08,CUST0849,East,Backpack,Stationery,8,124.81,998.48,Returned,Arjun
102676,2025-08-15,CUST0008,West,Jacket,Fashion,1,2791.44,2791.44,Completed,Amit
102677,2025-06-10,CUST0348,North,Washing Machine,Home Appliances,1,7366.1,7366.1,Completed,Karan
102678,2025-06-02,CUST1491,East,Laptop,Electronics,8,4059.88,32479.04,Completed,Meera
102679,2025-07-07,CUST1037,West,Shoes,Fashion,7,1525.08,10675.56,Completed,Arjun
102680,2025-08-09,CUST0328,East,Washing Machine,Home Appliances,10,18594.07,185940.7,Cancelled,Neha
102681,2025-07-02,CUST1300,South,Notebook,Stationery,9,337.93,3041.37,Cancelled,Karan
102682,2025-05-17,CUST0646,South,Book,Stationery,5,295.36,1476.8,Completed,Neha
102683,2025-12-24,CUST1169,South,Mouse,Electronics,4,4914.23,19656.92,Completed,Karan
102684,2025-09-17,CUST0876,East,Headphones,Electronics,10,4612.53,46125.3,Completed,Sneha
102685,2025-12-05,CUST0426,West,Shoes,Fashion,5,1872.2,9361.0,Cancelled,Arjun
102686,2025-04-24,CUST1210,North,T-Shirt,Fashion,3,569.01,1707.03,Cancelled,Priya
102687,2025-10-27,CUST1442,East,Refrigerator,Home Appliances,3,14653.42,43960.26,Completed,Priya
102688,2025-04-27,CUST0516,East,Jeans,Fashion,9,2811.8,25306.2,Completed,Priya
102689,2025-12-24,CUST0335,West,Television,Home Appliances,8,9301.81,74414.48,Returned,Karan
102690,2025-11-23,CUST0331,North,Pen,Stationery,3,416.82,1250.46,Completed,Meera
102691,2025-09-27,CUST0290,West,Book,Stationery,9,391.69,3525.21,Completed,Meera
102692,2025-05-29,CUST0139,South,Headphones,Electronics,9,4876.39,43887.51,Completed,Arjun
102693,2025-07-09,CUST0821,North,Smartphone,Electronics,5,3089.91,15449.55,Completed,Karan
102694,2025-12-18,CUST0909,North,Book,Stationery,6,267.35,1604.1,Completed,Arjun
102695,2025-01-02,CUST1272,South,Television,Home Appliances,9,5587.4,50286.6,Completed,Arjun
102696,2025-03-14,CUST0855,East,Laptop,Electronics,9,767.09,6903.81,Completed,Rahul
102697,2025-06-13,CUST0921,South,Laptop,Electronics,7,1951.93,13663.51,Returned,Sneha
102698,2025-07-03,CUST1011,North,Backpack,Stationery,6,177.33,1063.98,Completed,Rahul
102699,2025-01-04,CUST0108,South,Jacket,Fashion,7,968.87,6782.09,Completed,Sneha
102700,2025-07-02,CUST0147,South,Notebook,Stationery,5,347.98,1739.9,Completed,Karan
102701,2025-05-12,CUST0620,North,Shoes,Fashion,3,690.35,2071.05,Completed,Meera
102702,2025-04-14,CUST0413,South,Shoes,Fashion,3,2444.69,7334.07,Returned,Arjun
102703,2025-08-29,CUST0086,East,Mouse,Electronics,4,4264.24,17056.96,Completed,Neha
102704,2025-06-02,CUST0549,West,Notebook,Stationery,1,443.31,443.31,Returned,Arjun
102705,2025-06-20,CUST1498,East,Smartphone,Electronics,1,4087.91,4087.91,Completed,Neha
102706,2025-04-19,CUST0552,East,Mouse,Electronics,5,3860.18,19300.9,Completed,Arjun
102707,2025-10-22,CUST0998,West,Mouse,Electronics,8,3183.69,25469.52,Cancelled,Sneha
102708,2025-07-05,CUST0798,North,Television,Home Appliances,5,3080.8,15404.0,Completed,Karan
102709,2025-07-13,CUST1416,South,Shoes,Fashion,8,773.0,6184.0,Completed,Amit
102710,2025-12-13,CUST0039,North,Jacket,Fashion,4,1804.5,7218.0,Completed,Amit
102711,2025-11-12,CUST0514,North,Television,Home Appliances,7,1020.71,7144.97,Completed,Amit
102712,2025-11-04,CUST0287,North,Refrigerator,Home Appliances,6,18315.6,109893.6,Completed,Amit
102713,2025-04-27,CUST0198,South,Notebook,Stationery,5,93.71,468.55,Completed,Meera
102714,2025-07-07,CUST0233,North,Jacket,Fashion,8,1215.21,9721.68,Completed,Arjun
102715,2025-09-25,CUST1483,West,T-Shirt,Fashion,4,210.34,841.36,Cancelled,Sneha
102716,2025-03-23,CUST0502,West,Pen,Stationery,2,293.86,587.72,Completed,Arjun
102717,2025-11-15,CUST0574,West,Headphones,Electronics,9,2195.35,19758.15,Completed,Meera
102718,2025-08-16,CUST0395,East,T-Shirt,Fashion,2,2578.06,5156.12,Completed,Rahul
102719,2025-09-29,CUST0185,South,Television,Home Appliances,2,8059.08,16118.16,Completed,Rahul
102720,2025-06-24,CUST1154,North,T-Shirt,Fashion,7,2505.32,17537.24,Completed,Amit
102721,2025-03-15,CUST0451,South,Notebook,Stationery,4,84.09,336.36,Completed,Amit
102722,2025-10-21,CUST0116,East,Refrigerator,Home Appliances,4,9959.0,39836.0,Completed,Arjun
102723,2025-08-18,CUST0114,North,Jeans,Fashion,9,1957.52,17617.68,Cancelled,Meera
102724,2025-08-16,CUST0862,South,Jeans,Fashion,2,1955.94,3911.88,Completed,Neha
102725,2025-01-21,CUST0927,West,Mouse,Electronics,9,3309.42,29784.78,Completed,Priya
102726,2025-01-30,CUST1143,North,Shoes,Fashion,6,1583.52,9501.12,Completed,Arjun
102727,2025-05-15,CUST1128,South,Washing Machine,Home Appliances,9,4991.86,44926.74,Completed,Amit
102728,2025-03-19,CUST0488,South,Refrigerator,Home Appliances,8,8573.28,68586.24,Completed,Rahul
102729,2025-06-20,CUST0181,East,Mouse,Electronics,1,3344.16,3344.16,Completed,Arjun
102730,2025-01-14,CUST1329,South,Mouse,Electronics,3,4169.66,12508.98,Completed,Arjun
102731,2025-10-28,CUST0271,West,Book,Stationery,2,42.6,85.2,Completed,Rahul
102732,2025-04-29,CUST0459,North,Washing Machine,Home Appliances,9,12527.21,112744.89,Returned,Arjun
102733,2025-06-11,CUST0091,South,Jacket,Fashion,1,879.31,879.31,Completed,Meera
102734,2025-12-20,CUST0914,East,Notebook,Stationery,4,182.39,729.56,Cancelled,Meera
102735,2025-12-03,CUST0447,East,Television,Home Appliances,2,15552.9,31105.8,Completed,Sneha
102736,2025-01-17,CUST0733,West,Headphones,Electronics,8,3542.54,28340.32,Completed,Meera
102737,2025-05-24,CUST0540,East,Television,Home Appliances,5,14507.26,72536.3,Completed,Neha
102738,2025-09-05,CUST0106,East,Laptop,Electronics,5,787.51,3937.55,Cancelled,Neha
102739,2025-08-16,CUST0234,North,Shoes,Fashion,4,1321.67,5286.68,Completed,Arjun
102740,2025-08-19,CUST1266,South,Laptop,Electronics,10,3374.92,33749.2,Completed,Rahul
102741,2025-11-18,CUST0547,North,Television,Home Appliances,5,16281.63,81408.15,Completed,Karan
102742,2025-05-31,CUST0051,West,Jacket,Fashion,8,1808.61,14468.88,Cancelled,Arjun
102743,2025-04-22,CUST0276,North,Pen,Stationery,1,51.87,51.87,Completed,Meera
102744,2025-09-13,CUST0750,South,Refrigerator,Home Appliances,6,12063.55,72381.3,Completed,Rahul
102745,2025-09-18,CUST0806,West,Television,Home Appliances,8,5436.91,43495.28,Completed,Rahul
102746,2025-12-28,CUST1356,North,Headphones,Electronics,9,2157.3,19415.7,Completed,Neha
102747,2025-07-10,CUST0142,North,Refrigerator,Home Appliances,5,2718.93,13594.65,Completed,Karan
102748,2025-01-13,CUST0956,West,Television,Home Appliances,7,16144.84,113013.88,Completed,Arjun
102749,2025-03-04,CUST0708,North,Pen,Stationery,7,104.81,733.67,Completed,Priya
102750,2025-02-02,CUST0906,East,Pen,Stationery,10,75.15,751.5,Completed,Rahul
102751,2025-07-27,CUST1157,East,Refrigerator,Home Appliances,9,13623.68,122613.12,Completed,Karan
102752,2025-12-08,CUST0983,South,Smartphone,Electronics,5,4270.0,21350.0,Completed,Amit
102753,2025-05-28,CUST0053,West,T-Shirt,Fashion,8,2470.41,19763.28,Completed,Rahul
102754,2025-01-15,CUST0311,South,Pen,Stationery,4,486.12,1944.48,Returned,Sneha
102755,2025-04-06,CUST0239,West,Mouse,Electronics,10,2230.12,22301.2,Completed,Meera
102756,2025-08-01,CUST0848,South,Book,Stationery,10,378.2,3782.0,Returned,Amit
102757,2025-05-23,CUST0357,East,Washing Machine,Home Appliances,7,18390.14,128730.98,Completed,Rahul
102758,2025-10-29,CUST1115,East,Television,Home Appliances,4,6104.63,24418.52,Completed,Neha
102759,2025-08-04,CUST1000,North,Backpack,Stationery,9,125.94,1133.46,Completed,Amit
102760,2025-06-17,CUST0307,North,Keyboard,Electronics,8,3264.21,26113.68,Completed,Arjun
102761,2025-03-26,CUST0433,West,Headphones,Electronics,5,621.06,3105.3,Cancelled,Sneha
102762,2025-07-04,CUST0890,North,Keyboard,Electronics,5,4331.6,21658.0,Completed,Arjun
102763,2025-09-08,CUST0263,South,Laptop,Electronics,9,2226.79,20041.11,Completed,Sneha
102764,2025-03-22,CUST1310,West,Pen,Stationery,6,299.67,1798.02,Completed,Meera
102765,2025-01-24,CUST0054,West,Pen,Stationery,2,163.34,326.68,Returned,Sneha
102766,2025-04-17,CUST0556,North,Smartphone,Electronics,6,2044.74,12268.44,Returned,Karan
102767,2025-10-02,CUST0469,East,Backpack,Stationery,3,106.67,320.01,Completed,Neha
102768,2025-05-22,CUST0775,East,Refrigerator,Home Appliances,5,18577.88,92889.4,Completed,Meera
102769,2025-02-28,CUST0534,South,T-Shirt,Fashion,3,1201.27,3603.81,Completed,Meera
102770,2025-12-19,CUST0017,North,T-Shirt,Fashion,2,575.24,1150.48,Completed,Sneha
102771,2025-08-11,CUST0871,East,T-Shirt,Fashion,8,1587.53,12700.24,Completed,Amit
102772,2025-12-23,CUST1098,South,Shoes,Fashion,1,479.73,479.73,Returned,Priya
102773,2025-02-17,CUST0133,North,T-Shirt,Fashion,10,436.06,4360.6,Completed,Meera
102774,2025-01-08,CUST0996,East,Notebook,Stationery,2,473.74,947.48,Completed,Priya
102775,2025-06-13,CUST0867,North,Mouse,Electronics,7,3338.88,23372.16,Completed,Meera
102776,2025-01-02,CUST0293,South,Keyboard,Electronics,9,3432.64,30893.76,Cancelled,Neha
102777,2025-05-15,CUST0368,West,Television,Home Appliances,2,8073.47,16146.94,Completed,Amit
102778,2025-09-15,CUST0885,North,Smartphone,Electronics,4,744.03,2976.12,Returned,Sneha
102779,2025-02-18,CUST0197,North,Headphones,Electronics,3,1256.9,3770.7,Cancelled,Amit
102780,2025-06-11,CUST0155,North,Backpack,Stationery,8,37.6,300.8,Completed,Rahul
102781,2025-05-08,CUST0422,West,Laptop,Electronics,7,2409.87,16869.09,Completed,Rahul
102782,2025-04-29,CUST1203,West,Shoes,Fashion,1,2975.4,2975.4,Completed,Rahul
102783,2025-01-15,CUST0196,East,Headphones,Electronics,7,1129.27,7904.89,Cancelled,Priya
102784,2025-04-25,CUST1180,East,Washing Machine,Home Appliances,9,6828.2,61453.8,Completed,Rahul
102785,2025-03-01,CUST0440,West,T-Shirt,Fashion,9,1260.73,11346.57,Completed,Karan
102786,2025-04-21,CUST0624,West,Jacket,Fashion,5,1133.12,5665.6,Completed,Karan
102787,2025-03-30,CUST0541,South,Jacket,Fashion,7,2420.54,16943.78,Completed,Karan
102788,2025-10-26,CUST0731,West,Television,Home Appliances,1,14863.97,14863.97,Completed,Meera
102789,2025-10-09,CUST1305,North,Notebook,Stationery,5,337.7,1688.5,Completed,Meera
102790,2025-02-17,CUST0686,West,Washing Machine,Home Appliances,7,16861.94,118033.58,Returned,Arjun
102791,2025-05-17,CUST1000,South,Jeans,Fashion,10,2571.78,25717.8,Returned,Sneha
102792,2025-08-02,CUST0853,North,Television,Home Appliances,9,2150.99,19358.91,Completed,Meera
102793,2025-10-25,CUST1430,North,T-Shirt,Fashion,4,1332.1,5328.4,Completed,Meera
102794,2025-12-08,CUST0478,North,Jacket,Fashion,7,2215.1,15505.7,Completed,Arjun
102795,2025-06-23,CUST0512,West,Television,Home Appliances,10,11477.44,114774.4,Completed,Arjun
102796,2025-09-01,CUST0168,West,Notebook,Stationery,5,69.56,347.8,Completed,Arjun
102797,2025-06-15,CUST0556,West,Television,Home Appliances,9,18693.18,168238.62,Returned,Karan
102798,2025-05-07,CUST1370,East,Pen,Stationery,9,379.56,3416.04,Completed,Priya
102799,2025-10-30,CUST1309,West,Notebook,Stationery,5,291.44,1457.2,Completed,Priya
102800,2025-12-11,CUST1025,East,Book,Stationery,6,433.01,2598.06,Completed,Neha
102801,2025-09-12,CUST0427,South,Book,Stationery,1,137.52,137.52,Completed,Amit
102802,2025-05-21,CUST1099,South,Notebook,Stationery,1,472.63,472.63,Cancelled,Amit
102803,2025-03-02,CUST0270,East,Washing Machine,Home Appliances,5,11902.98,59514.9,Returned,Arjun
102804,2025-08-15,CUST0813,West,Television,Home Appliances,5,15876.95,79384.75,Completed,Karan
102805,2025-11-21,CUST0337,South,Television,Home Appliances,10,19838.41,198384.1,Cancelled,Karan
102806,2025-04-08,CUST1225,East,Jacket,Fashion,4,2768.05,11072.2,Completed,Karan
102807,2025-05-15,CUST1036,East,Smartphone,Electronics,7,4192.97,29350.79,Returned,Priya
102808,2025-07-16,CUST1472,North,Television,Home Appliances,7,14347.8,100434.6,Completed,Priya
102809,2025-10-09,CUST0460,West,Backpack,Stationery,1,217.61,217.61,Completed,Priya
102810,2025-06-29,CUST1170,East,Laptop,Electronics,7,983.46,6884.22,Completed,Neha
102811,2025-04-29,CUST0558,North,Shoes,Fashion,2,745.12,1490.24,Completed,Arjun
102812,2025-02-21,CUST0577,East,Notebook,Stationery,5,276.07,1380.35,Cancelled,Karan
102813,2025-09-10,CUST1230,West,Laptop,Electronics,2,4392.39,8784.78,Completed,Karan
102814,2025-05-25,CUST1185,East,Laptop,Electronics,7,546.9,3828.3,Cancelled,Amit
102815,2025-10-15,CUST0855,South,T-Shirt,Fashion,1,621.46,621.46,Returned,Arjun
102816,2025-05-07,CUST0598,West,Laptop,Electronics,10,3210.0,32100.0,Completed,Neha
102817,2025-03-21,CUST0123,West,Jeans,Fashion,5,1749.85,8749.25,Completed,Priya
102818,2025-12-10,CUST0197,South,Book,Stationery,8,291.43,2331.44,Cancelled,Priya
102819,2025-06-15,CUST0985,East,Television,Home Appliances,7,2116.45,14815.15,Cancelled,Priya
102820,2025-12-28,CUST0201,North,Book,Stationery,4,440.91,1763.64,Returned,Amit
102821,2025-01-03,CUST0331,East,Washing Machine,Home Appliances,8,13711.13,109689.04,Completed,Priya
102822,2025-06-03,CUST0650,West,Television,Home Appliances,8,17170.6,137364.8,Returned,Priya
102823,2025-07-08,CUST1006,South,Washing Machine,Home Appliances,8,17133.53,137068.24,Completed,Arjun
102824,2025-02-10,CUST0077,South,Television,Home Appliances,2,5538.0,11076.0,Completed,Priya
102825,2025-03-28,CUST0511,West,Book,Stationery,10,499.4,4994.0,Completed,Karan
102826,2025-06-21,CUST0447,North,Laptop,Electronics,4,870.81,3483.24,Completed,Arjun
102827,2025-05-10,CUST0706,North,Washing Machine,Home Appliances,2,8723.88,17447.76,Completed,Sneha
102828,2025-02-08,CUST0005,West,Television,Home Appliances,8,15052.28,120418.24,Completed,Karan
102829,2025-11-02,CUST1444,North,Book,Stationery,8,300.2,2401.6,Completed,Sneha
102830,2025-10-19,CUST1225,West,Backpack,Stationery,10,155.52,1555.2,Returned,Amit
102831,2025-12-25,CUST1497,North,Shoes,Fashion,10,2973.14,29731.4,Completed,Sneha
102832,2025-09-16,CUST0607,West,Notebook,Stationery,6,194.75,1168.5,Cancelled,Rahul
102833,2025-07-26,CUST0273,North,Book,Stationery,8,94.91,759.28,Completed,Amit
102834,2025-12-06,CUST0088,East,Jacket,Fashion,1,1533.95,1533.95,Completed,Karan
102835,2025-07-13,CUST1043,South,Smartphone,Electronics,1,4940.73,4940.73,Cancelled,Karan
102836,2025-02-22,CUST0011,East,Mouse,Electronics,8,4001.13,32009.04,Returned,Arjun
102837,2025-02-21,CUST0996,West,Book,Stationery,5,494.37,2471.85,Completed,Amit
102838,2025-02-26,CUST0250,North,Backpack,Stationery,3,112.24,336.72,Cancelled,Rahul
102839,2025-04-03,CUST0359,West,Refrigerator,Home Appliances,3,11492.07,34476.21,Completed,Karan
102840,2025-07-03,CUST1242,North,Pen,Stationery,3,272.48,817.44,Completed,Karan
102841,2025-11-06,CUST0238,West,Laptop,Electronics,9,1705.89,15353.01,Completed,Priya
102842,2025-06-10,CUST0398,North,Smartphone,Electronics,6,3501.56,21009.36,Returned,Meera
102843,2025-01-04,CUST0895,North,Refrigerator,Home Appliances,9,12248.92,110240.28,Completed,Sneha
102844,2025-09-26,CUST0493,East,Book,Stationery,10,384.4,3844.0,Completed,Amit
102845,2025-05-28,CUST1459,North,Laptop,Electronics,5,960.47,4802.35,Completed,Priya
102846,2025-02-18,CUST1344,North,T-Shirt,Fashion,9,2330.66,20975.94,Completed,Arjun
102847,2025-03-31,CUST0175,West,Pen,Stationery,3,284.29,852.87,Completed,Neha
102848,2025-01-13,CUST1380,West,Jacket,Fashion,9,1998.93,17990.37,Completed,Priya
102849,2025-11-14,CUST1486,South,Refrigerator,Home Appliances,4,16654.24,66616.96,Completed,Neha
102850,2025-10-10,CUST0662,North,Book,Stationery,6,410.87,2465.22,Returned,Sneha
102851,2025-04-06,CUST1180,East,Shoes,Fashion,9,2326.77,20940.93,Cancelled,Arjun
102852,2025-09-24,CUST1245,South,Headphones,Electronics,6,4522.38,27134.28,Completed,Priya
102853,2025-05-04,CUST0479,South,Keyboard,Electronics,6,2391.7,14350.2,Cancelled,Sneha
102854,2025-03-15,CUST0910,South,Book,Stationery,2,211.56,423.12,Completed,Neha
102855,2025-10-10,CUST0120,West,Book,Stationery,5,302.12,1510.6,Completed,Amit
102856,2025-11-12,CUST1258,West,T-Shirt,Fashion,8,2224.08,17792.64,Completed,Arjun
102857,2025-09-13,CUST0370,North,Jeans,Fashion,5,1487.53,7437.65,Cancelled,Amit
102858,2025-05-09,CUST0357,West,T-Shirt,Fashion,4,2283.05,9132.2,Completed,Amit
102859,2025-03-06,CUST0631,East,Headphones,Electronics,2,2544.66,5089.32,Completed,Sneha
102860,2025-10-01,CUST0693,North,Washing Machine,Home Appliances,10,3052.23,30522.3,Completed,Amit
102861,2025-07-13,CUST0031,West,Notebook,Stationery,8,290.29,2322.32,Completed,Sneha
102862,2025-04-20,CUST0454,West,Book,Stationery,4,498.44,1993.76,Completed,Sneha
102863,2025-02-12,CUST0660,West,Jeans,Fashion,3,2806.57,8419.71,Completed,Neha
102864,2025-03-13,CUST1240,South,Headphones,Electronics,1,4602.42,4602.42,Completed,Priya
102865,2025-03-22,CUST1230,West,Notebook,Stationery,2,252.98,505.96,Cancelled,Amit
102866,2025-04-01,CUST0245,North,Shoes,Fashion,7,1499.23,10494.61,Completed,Rahul
102867,2025-01-03,CUST0812,West,Backpack,Stationery,10,120.76,1207.6,Returned,Sneha
102868,2025-10-28,CUST0322,East,Smartphone,Electronics,2,4275.51,8551.02,Completed,Sneha
102869,2025-02-18,CUST1376,East,Smartphone,Electronics,3,702.87,2108.61,Completed,Neha
102870,2025-09-08,CUST1238,South,Refrigerator,Home Appliances,6,12760.91,76565.46,Completed,Amit
102871,2025-10-25,CUST1328,North,Laptop,Electronics,1,1327.13,1327.13,Completed,Arjun
102872,2025-12-13,CUST0576,South,Refrigerator,Home Appliances,6,8154.89,48929.34,Completed,Sneha
102873,2025-10-24,CUST1274,West,Jeans,Fashion,1,2235.86,2235.86,Completed,Karan
102874,2025-02-12,CUST0789,South,T-Shirt,Fashion,3,2280.12,6840.36,Completed,Priya
102875,2025-05-28,CUST0502,South,Jeans,Fashion,7,1010.95,7076.65,Completed,Priya
102876,2025-12-25,CUST0214,East,Jeans,Fashion,4,2097.5,8390.0,Completed,Meera
102877,2025-06-26,CUST0363,South,Backpack,Stationery,7,183.19,1282.33,Completed,Arjun
102878,2025-03-23,CUST1135,East,Smartphone,Electronics,1,4026.89,4026.89,Cancelled,Sneha
102879,2025-11-16,CUST0123,West,Book,Stationery,7,337.85,2364.95,Completed,Priya
102880,2025-12-15,CUST0905,East,Keyboard,Electronics,8,3317.29,26538.32,Completed,Meera
102881,2025-03-19,CUST0407,South,Notebook,Stationery,6,138.12,828.72,Completed,Sneha
102882,2025-11-22,CUST1059,North,Refrigerator,Home Appliances,3,8192.47,24577.41,Completed,Sneha
